;density_on_stretching;density;elasticity;hardener;epoxid;temperature;surface_density;resin;cover_angle;cover_step;cover_strength;elasticity_boxcox;surface_density_boxcox;cover_strength_boxcox
536;77.1397030642513;2003.76579319514;907.131716536235;91.6853895809763;19.5691274517874;272.737406488587;915.161451369122;220.357501874343;0;3.48053780676838;74.8856664463349;369.80943298541735;112.73158469733121;158.64032676110713
537;75.7055738990858;1992.34748626681;429.331156356301;165.678443557548;27.0775326678031;298.414700924323;401.696846943484;326.726575418445;0;5.72955520963952;64.4474762464711;196.16867248436563;66.66328436535692;131.926585513251
538;72.406178034677;2038.89845970409;524.684772700491;105.128511763381;19.7958206544925;218.491901735136;354.985786654477;289.34983307309;0;10.7404923168958;49.1588382496853;232.5601862938262;61.57728758451296;94.54241566335001
539;72.8545795009682;1955.86662877342;630.990665860881;120.293014379487;17.2511425382028;248.487787031972;1181.34138757047;180.65017007773;0;6.06647402024934;56.7980746960257;271.9323470401681;132.5572879671069;112.94278310899911
540;79.7449121912776;2007.32380679949;310.849518264975;87.7150961327928;21.1846735658483;306.926694941308;377.30825202929;207.327523970367;1;6.80636570246087;57.2863442298907;149.0991026449005;64.03713093393603;114.13844769528235
541;73.7091837546291;1900.44787901059;778.356422022094;43.454555518625;25.4377091346594;268.521892257345;409.63796564406;63.6856983307984;1;8.01556075619059;70.0357671598553;324.84953061509486;67.5054234605063;146.11812550552312
542;74.0280306098381;2008.1042857932;982.953219189837;111.157878593584;19.7290302226984;301.675421409532;613.857606763995;307.533074753322;1;5.94653453757279;56.2281839362291;395.80841956361763;87.43060236794283;111.55012347225355
543;70.4176291713672;2039.88531434307;1135.14107155518;125.228807844908;24.8531919494551;265.458009727331;866.023068327175;271.897909246927;1;7.38302772558226;64.181047108892;447.0783573935042;108.84696618777804;131.25658897616273
544;79.7399992685836;1904.96073569377;197.48267132985;116.171625752879;24.1640003971228;331.039146316922;1165.54448400304;249.729629291973;1;8.47925868893439;65.2642438276113;101.3028532670636;131.43082260489476;133.98434903072456
545;72.8410685999032;1846.76289206598;793.531499931786;143.535238468246;22.0241086190884;309.176650475486;149.88846694404;239.457167408696;1;7.34881398517319;77.6448802995377;330.20481974617144;35.2162881043949;165.84584448291432
546;71.9301438734251;1936.1092483557;807.414386996657;122.749080229218;23.5647829062408;248.132367449544;930.695170216577;138.219874421239;1;6.02451955176776;49.6312227230499;335.0900914366273;113.94327062919048;95.66288677103549
547;75.5815736683837;1863.59451337024;836.655016376406;119.522636710579;24.1951319062;326.804350324649;748.84093854133;177.812580190264;1;11.4243904418049;44.2920023594207;345.3370587623005;99.23386940631427;83.14059656039935
548;79.8920872542174;2043.22572873392;947.56343322555;107.172871680701;21.1413843963131;334.538099849922;665.277922841176;164.36585573095;1;9.37906379262852;49.5407306581685;383.713883835022;92.03125850261989;95.44806073491434
549;72.0668136748542;1962.1956150132;1615.09697286127;90.1878686774297;24.055904560441;314.414751441982;98.5091441773745;87.7972797330893;1;7.17461970871794;58.4009983884979;602.4237082248248;26.705517393624408;116.87643190128443
550;72.8255244226183;2055.14348885412;522.492490021996;75.5366070213862;19.7171574987045;324.006847845912;554.229321706291;184.383824641609;1;6.43265707592018;55.3836537338679;231.73584566464945;81.91096134081917;109.49206868317131
551;69.7648383164449;2004.33248187299;768.145329235272;78.2938191389648;19.9641296994524;227.758078207275;731.404725827456;114.212674610368;1;6.38440709691876;43.8236068142242;321.2368605489348;97.75684580972799;82.0573692921982
552;69.5736250629241;2026.96047242123;454.720958867068;72.2515905115615;21.5198687751717;245.858469286263;640.306626602222;251.319525765859;1;7.8632361533103;53.5512816719204;205.97191578002906;89.81429461434819;105.05069170270117
553;72.3133422013974;1968.41936244657;881.889312521482;158.205289785991;20.9775610569351;290.024578920832;539.223505125814;172.855703744114;1;8.30723526963149;62.2023085103011;361.07962118583606;80.48751123272535;126.30000349958794
554;71.887367337635;1985.42581702528;578.293182074256;147.191116230032;23.988949877368;327.438290737015;450.398675484201;140.699648426427;1;7.62836853727327;64.1964594550142;252.55656950199437;71.73565945309377;131.29533005974287
555;70.2739461202125;1855.69622751549;82.2788178399824;134.242528605285;22.5571549624394;340.150827146793;144.313211429305;174.72953834677;1;4.24421127790849;66.6684996247995;47.77439538482198;34.352548009453955;137.53554998802565
556;72.9885954762473;2001.57742131491;360.813563032947;112.326771560443;26.7642752640479;350.858753657461;338.264579583719;230.738121377475;1;6.70087314357801;51.9515577383834;169.239692963295;59.6966254756269;101.20060415256147
557;74.0185359992374;1801.94069528895;728.965719604056;133.637841221547;24.0469722262631;258.434674274612;984.117013341638;203.088663065322;1;6.43519661412045;55.7704755407104;307.3044308371798;118.05390131163088;110.43386722716335
558;73.2414640091457;2136.03815200432;217.913130042925;102.25925028426;26.3919279035027;266.041234527586;682.060278844456;167.6661770089;1;8.58646329191554;55.0638360344531;110.17963606747071;93.50375560606452;108.71450459284891
559;72.5883791556874;1944.16691877081;867.469963023411;75.6703223667742;17.4411574191053;266.145879799303;321.828169502672;237.831421613796;1;5.7093216225793;50.55621574896;356.0753682615373;57.813824580263365;97.86375319001394
560;66.824427106579;1833.45899880422;575.577359311201;94.0540353469471;22.1415600595983;257.164236535853;250.772854565141;284.618668284313;1;4.84029252812198;72.5318433070112;251.5507303993362;49.21935333777076;152.53969095229394
561;75.1879415435845;1989.3733776569;1209.76841619473;120.442158955335;22.6566224325694;228.057719191029;546.080894155251;213.855449452562;1;11.0518485251979;63.7098164318286;471.81974337593886;81.13981462464614;130.07308123696222
562;74.779540966104;1902.32375414755;809.682111932814;138.490883813559;21.8871694226512;282.363184299489;79.8798985763663;253.718184507497;1;5.79034079631612;56.1584374351479;335.886832672132;23.223033995914577;111.37989576454953
563;68.6233721102488;1879.52864752934;27.6750561105976;122.049385100496;21.0544422099347;187.977964574483;493.209488452774;251.900600881077;1;11.3127243322909;66.0865948029451;18.338726711156756;76.0272801147922;136.0619493208499
564;72.8433442338939;1968.25817429426;1120.96056789407;140.515421919812;21.0394222357905;236.546673380799;980.920587960304;179.67358118508;1;4.83055453283014;57.2050127270062;442.34875591353585;117.8103312313428;113.93912753375206
565;71.9555569276747;2012.8224614849;1040.57094062461;108.923804587766;25.9653072443726;301.909976754188;1003.5549581187;359.052219789673;1;6.22433439667987;47.3851493085778;415.35545965327515;119.52877479510084;90.3567305131847
566;74.6158103996517;1901.3570223183;842.301190415936;151.259793356471;22.878356720347;314.622061700753;519.66852299992;300.534497394644;1;7.46824321838607;64.8549359762115;347.30918270016537;78.6101091204561;132.9524217818464
567;69.8113727471319;1959.65063050155;1133.8944567589;108.527432811287;21.1699513026822;242.068878790164;594.850651798236;278.622472015173;1;7.22297449870544;74.685180258194;446.6629475410263;85.69385657053319;158.11903162190117
568;72.9503790861862;1928.27756817877;678.918064437074;130.451324038243;23.2232284500391;282.382221483445;927.767306625972;320.79469371017;1;7.4542819614279;54.9316195399606;289.3352852918845;113.71546810851999;108.3933419909983
569;75.4039181228279;1935.83276187634;1462.30630330245;104.531154772559;23.2583658877432;319.567735467693;640.730223453165;171.223083694343;1;5.93593363991284;62.3263053667451;553.8727800927776;89.85216822194646;126.60959277515606
570;74.6090868658194;2015.07443489349;701.907781420815;113.481300811834;23.0132030271836;256.494268430795;154.822382390624;264.22169933119;1;8.61305447457073;62.1273309729657;297.61434679701546;35.97070461568544;126.11286953993998
571;71.543910881116;1978.40895188948;1200.96164159022;160.177822781419;22.2200973690298;320.850106173487;407.5469253268;165.01903592715;1;3.92992470728364;51.7838679497617;468.9126996784044;67.28426914794605;100.79852635142635
572;66.5786220743702;1970.68866902877;742.247846286338;141.247493935339;21.3069187444137;279.619248993945;488.015046693568;102.756576227109;1;6.9282471560355;55.0513689912721;312.04041723042496;75.51419646774985;108.68421402149234
573;75.6756570431798;1958.91769590751;704.482014948865;125.074465206372;23.0846459526592;219.209049733779;225.408455200153;200.953677791455;1;4.35870176410975;54.8102466154065;298.5387196583275;45.936148403484204;108.09866980231656
574;75.9100609939125;2051.02963592021;620.951074779539;57.1055225844318;22.2551186596795;254.922843274816;1238.47641579793;216.444806114826;1;8.12080060524018;63.980008028175;268.26113819404486;136.58539956960377;130.75143803858913
575;74.9073341791366;2069.67276702722;725.97160271434;57.2853325178955;25.2749687494209;233.111409476281;91.390133727811;154.3716028213;1;10.8575477302791;73.8916698360135;306.23496876413907;25.40650637282636;156.058827805597
576;73.2192859277364;2025.83246234274;564.90775554866;73.6273419298733;16.8485363244552;267.455946162101;835.009626417299;199.341326359198;1;7.2537870531823;54.7148136991583;247.5918885910841;106.35275724042482;107.86707685608899
577;71.8664882883699;1943.58151509186;368.262113161297;135.136487355985;20.1657384839464;329.662061046254;588.809291863093;285.048536966765;1;5.1557586659119;63.9941439318553;172.2035013071881;85.13750639036658;130.78694585058105
578;74.6723773868581;1998.21799977368;737.592885395129;98.3333362994283;22.2307792354902;311.023897114041;709.435236689802;290.954081577906;1;9.55946285832355;70.8518435970582;310.3821244186749;95.87693614498392;148.21212798813463
579;73.607207633025;2024.92707631143;1087.54423393701;141.799354991974;21.825161570904;330.644050791582;618.006876628746;223.378891124753;1;5.00506706830069;70.6648784002311;431.16620414612026;87.80705240324745;147.73191262031747
580;75.4957190094444;1891.61954185726;1263.07080380683;103.997315185497;22.1773324050165;280.124853892162;299.873426526818;293.63145682705;1;8.78752879898014;49.8445658912493;489.3448760894108;55.24181744300017;96.16970162488029
581;73.3586554777359;1955.90688622015;578.254602801865;104.909582843688;22.4980811669001;254.975052903887;372.315568622276;280.499268965887;1;9.44352706964048;56.0456182086488;252.54228635829344;63.491786221465446;111.1046411772198
582;78.5562237613096;2019.04387831341;573.815018704048;88.4593076350649;20.5833086018273;276.711106832721;593.134892034337;272.671713611381;1;9.31528729810398;57.9605911380841;250.89762881730476;85.53606739841022;115.79324056127649
583;72.7491474442313;1887.96833468633;811.336723776305;99.9558857185892;22.998509978681;287.006810829891;749.901596852694;262.026527815485;1;3.70337482605909;54.0926730137058;336.46794309016076;99.32330091173428;106.3594873427828
584;72.6386954409959;1913.02189891527;606.244185714268;129.246402131975;19.2921150044624;348.597737890511;493.708022854382;204.324647585703;1;0.268755557562593;75.3409289558243;262.8664107027001;76.07641666399421;159.82522696847556
585;73.9638574598083;1995.54915298801;984.742073026088;110.738213383709;24.6960931867121;193.431144086086;772.566280273134;280.880603097237;1;7.93336782547122;46.9443605108536;396.41793888525103;101.22317279846791;89.32184640824352
586;72.7763578612372;2099.64553574248;1511.68184145459;112.750541223788;20.9895942234811;238.532446099258;709.878674214847;238.933699829784;1;4.53247001890544;68.3370552540245;569.6453756066849;95.9150939498967;141.7767006125653
587;68.7080280533235;1993.21915563554;445.475813027594;129.442139814045;20.7264271280878;301.971865700361;399.815519793686;209.654609696411;1;9.75237955862539;59.8883824291137;202.41243290785667;66.46286504212189;120.54800740869332
588;71.0395502036372;2067.22761507558;660.853916104472;131.510859418952;19.7786581256225;212.187005755886;488.716528641983;170.391670738252;1;6.04781300870515;50.6541815578397;282.7992919275636;75.58360446072278;98.09737204427516
589;70.2210709270813;2116.64795026469;833.967349070426;102.944857127043;19.6209199363866;233.750031412295;38.6095292657055;254.612779698156;1;7.80914751093026;63.1379074653403;344.3975670250696;14.14415786870931;128.63932064253152
590;76.1490677925166;2023.28739617637;1276.81601346258;106.901560847748;23.9545486681988;232.52272509835;237.953725186195;201.588044412763;1;7.76505121845763;60.9858937134418;493.845214404833;47.576373195750335;123.27019755682078
591;71.4700989803249;2037.69146067368;1051.6666987326;139.274598086318;24.3375089412746;297.309690134035;46.527258607647;188.181326128862;1;6.98263705879411;61.338391713273;419.10006379895964;16.095081745471397;124.1468228283555
592;75.573333508757;1949.03103989797;1911.53647700054;98.3807615312161;19.4472831830404;379.172950752657;426.917622388077;256.522741001254;1;8.10038733420957;54.8435213147778;694.6494216618405;69.31710640029056;108.17944057597884
593;68.9012827305045;1797.64823356127;807.06416128503;120.065258324514;23.8822512049759;305.43934256232;383.2618851515;378.756878829808;1;4.51995376315667;63.8388855044182;334.9670121831455;64.68392706950631;130.3970493152097
594;74.8620122413261;2010.97481595302;322.072329393331;79.4801570933309;21.2778036410471;244.022276384922;432.310929071915;202.334116486147;1;6.00167328549408;42.3183181231189;153.6645029078178;69.8769264694554;78.59363701926716
595;74.0961164757905;2012.77141461779;535.144341334032;100.852237339501;21.3338044607728;267.167753022538;1142.30281512996;128.208167343831;1;7.67816015631582;58.6921887283224;236.48582475096572;129.76304876707286;117.59361594125906
596;76.5430196319349;1979.23219674808;1098.71568721499;69.8205036721406;18.5507647880834;314.731349759315;77.4620203252072;75.831811689797;1;6.08532569551974;58.9734211415143;434.910550489348;22.749771393324732;118.28702272324678
597;66.9155406850568;2066.3550438362;447.394722269625;170.33255808729;26.5460422932366;246.027954439931;839.780723103681;190.242137913425;1;8.23702970975476;46.5764604673213;203.15217565119016;106.73869021867202;88.45973585547813
598;78.6983459125028;2110.83703397899;283.346896001829;51.2253626059392;24.5392481794746;288.473012128431;501.389011463623;147.096687517529;1;6.75556110706471;42.8675115741263;137.79960631006034;76.83114303587138;79.85424386783221
599;71.4485949700631;2135.88497414707;704.362095756712;67.8762227266339;22.2822424667293;245.156558698327;528.170796749758;285.418019109223;1;3.4418638811127;62.1238832815754;298.49567001166173;79.42956841169409;126.10426576315467
600;72.7076776146948;2025.87174283251;603.150032339025;148.761127511382;18.7110751313659;204.729834488855;454.855549762638;185.939331752648;1;5.91335139334947;68.5773174563224;261.7288354212399;72.18934602175042;142.38930585889625
601;73.5620529092635;2102.67296804227;496.873649514976;93.9094778381957;24.8023286197666;267.442877068018;434.04001152422;190.810440203674;1;8.3823159092464;53.3283193033295;222.06188842429714;70.05585030505793;104.51253722155754
602;71.7085664198853;1973.75349403015;186.274750300006;145.866675169318;20.2188897878387;223.850527860063;464.720309729148;187.933134082573;1;1.70074775969651;72.2097389185564;96.37273645691751;73.18766280285881;151.70823531725821
603;69.9548765488888;1899.05298104636;1172.96023755981;136.682724543855;21.610500092379;297.423491871702;264.538975423496;272.256726477023;1;5.37928175168371;63.4886041825721;459.64738678452784;50.94913455803667;129.51816852770463
604;73.0069352048051;1862.67979248184;341.672132272162;75.0686000286197;25.956842426111;312.790306370925;9.04620310604781;160.519026887958;1;10.264664233486;73.738349768222;161.57875551631963;4.746124802695714;155.66132335521465
605;76.0656862834106;1987.78713992632;569.930605163672;76.4266699738469;23.3484162257698;346.137892997585;641.922189327217;234.932781623684;1;8.13964493492845;56.3263762540976;249.45700488939121;89.95869119763935;111.78985709599256
606;74.4290499678018;1985.89744823565;766.062355518217;143.639701889278;19.6372720164435;243.238936220425;522.057601606316;189.05029870232;1;4.0760530086027;57.4999880871272;320.49898884036276;78.84087412221604;114.66232585330278
607;74.0823199709189;2062.14396533118;405.974022763949;104.992164529617;21.6688406439926;268.465153259183;6.98669292698787;154.908808857249;1;5.80201561781972;69.435662647672;187.0700043315336;3.798531358220436;144.5817345996024
608;76.5708280316955;2050.00670041107;1137.89238274669;136.038192894754;22.5003888323295;275.196920658639;1230.46521434162;187.878351915442;1;10.1545905062961;63.1951560402044;447.99492562836684;136.02484842839226;128.78271221568525
609;76.5364861869402;1965.4427568684;331.070665719027;99.8799422770877;17.4548496525571;299.605195037928;351.105767656628;234.335085667312;1;11.649870840602;62.1097436919659;157.30703987937673;61.14389816710261;126.06898126544066
610;77.2429130675141;2076.66568579136;1089.48474478219;57.0057411401401;18.8472705881408;298.230819134943;198.270407666099;275.915786693093;1;6.02700621801196;76.3814507439509;431.8170365534495;42.266236223347164;162.53931253452706
611;71.4160042004717;2110.98558791626;31.6084692423222;101.935506120533;19.4627203494268;242.91810537663;688.874406035442;172.01366458568;1;5.86035719398894;61.8909517812397;20.655430568813284;94.09775999671481;125.52322610510001
612;78.1492314517094;1923.7625946268;597.14151688518;130.656141925819;21.8458647664889;328.386304756797;611.326829460276;251.450925190292;1;6.37401990751989;56.3321026563849;259.5171754968108;87.200526191427;111.80384079488883
613;72.3906133293127;1959.12054050479;231.877431788196;99.2822875916722;23.8810809556969;313.077248724607;459.957462751343;180.410123672199;1;5.54922094880682;52.7143742188862;116.17175130316906;72.7066602306276;103.0332638256268
614;71.6914604614623;1959.30525380588;1121.55860496106;72.3489561273905;18.3828322508363;284.449392737343;619.211320380007;209.17343676583;1;7.20836632614701;68.740522721813;442.5484063177363;87.91615073441692;142.80570753144562
615;72.6369816764421;2050.30002401378;508.907881451024;98.1560862185257;24.4118226587808;275.905240812181;134.095249607567;196.164794821188;1;8.06274601071718;69.0342422879661;226.61561519108778;32.73643178631509;143.55565467317547
616;75.4988638795789;1933.19272691481;724.691750980577;97.203717930052;19.965831162805;352.390283201652;606.101276090632;194.177082761652;1;4.3979853681324;57.2073778308756;305.777611206819;86.72433531292317;113.9449228387421
617;72.4161636964218;2144.52377391111;836.63236672855;107.693444793681;22.5643455037477;283.036477718798;540.07808978041;220.849609743631;1;10.375472755804;45.8368259806962;345.32914340129815;80.56897124441085;86.73109879355222
618;72.6952184762467;1911.24530581371;213.466387603591;78.847811482362;21.778933738926;226.990370832162;113.590493861054;223.770442602304;1;8.77620986425728;58.4507187539056;108.2590781599173;29.346884091580403;116.99883417555465
619;73.6899970800352;1980.85499665504;728.348279070176;112.169653762638;23.0215867230004;307.818626850202;1133.44794057603;162.772501179589;1;7.62025547291035;47.0662066643826;307.08394485901675;129.1243124089922;89.60770252248417
620;70.6115125471953;2076.98195990576;1227.55065818443;83.2351102827731;22.0682059207457;333.635524778896;208.615290617826;206.379743419867;1;6.12192751643153;59.8153394821112;477.6794714588158;43.68606731220614;120.36722640285188
621;68.3425390285275;2000.36085649237;1440.5403620188;125.469049499628;23.1197823065765;249.835419115697;662.169993787566;275.662926565201;1;10.4211837512579;62.674085651369;546.8935310481846;91.75705032123997;127.47864085935936
622;67.8036799551769;1869.80813325261;498.519344164963;75.4492201996422;17.4384045724408;328.502329827219;584.746860457853;250.036046843494;1;2.46981103748895;63.9427633810375;222.68562393287561;84.76219641414619;130.65789196290544
623;68.3679661107234;1819.45418137124;645.728833199677;181.032809196701;23.034720236516;257.559186724695;297.240823124206;214.912174120366;1;6.8293039821689;58.1651959230437;277.30523412700114;54.92875469497702;116.29624467553056
624;74.6101839685841;1960.57504247071;331.696471308004;93.8675452078842;25.0828231610905;240.242783044569;692.271085468403;245.025217797269;1;4.7893670491265;51.7339873265043;157.55978700675425;94.39303670440228;100.67898079451884
625;71.3370233031471;2072.9597988434;563.965040592884;86.8034472157812;25.2629553688595;285.407901323363;26.5449790767823;133.021556888402;1;7.31807883839368;48.0904776897608;247.2415455431498;10.851669220728592;92.01713424861904
626;69.6873085725353;2192.73878348;611.766337993874;108.265862271807;18.056093296171;339.313585629817;391.638637428695;117.178874491366;1;7.95561366841929;75.9185655573608;264.8943978000408;65.58764760484475;161.33091006999493
627;77.3363073804463;1986.52564733913;605.032639576079;109.180479169777;23.3043098286107;304.346690286728;367.982345678449;199.000737515323;1;10.3706076775882;62.7356783941924;262.4210902343783;63.01625489545736;127.63266293312454
628;78.5008223303973;2025.60832223059;883.908384955865;170.892293147785;25.281753452648;195.534573142492;638.025713245687;247.622707599909;1;5.30103977407029;55.0638575865023;361.77931818680753;89.61019800315412;108.71455695813492
629;75.6320451041826;1997.80451901649;1083.79264550783;111.727884448812;25.4206472161925;302.560383292527;567.407012343432;277.357597596072;1;6.8920187971196;55.5212480280605;429.90743541373996;83.14916089640026;109.82690435698163
630;73.5502301982416;2005.35082416122;1057.76850878755;147.194913292741;22.1266211449396;273.122131698453;98.6203466415908;128.357542983916;1;7.25804813449666;52.5161052429774;421.1566737408539;26.72552485334001;102.55635590861084
631;79.1787321246622;2021.39383074736;231.771428208566;107.334911991826;22.2307437560244;258.57404107182;293.8484744387;72.5308733761696;1;10.2050810237798;72.906770334215;116.12648136363502;54.523812947050274;153.50852912403144
632;71.5315212994143;1961.55007574837;1490.32011533303;122.23362954651;24.4767983514767;332.383999866888;534.070328777067;111.265918999552;1;3.98352026156915;46.4274627853205;562.83158797504;79.99527795171214;88.11101356043814
633;80.4198624060801;1920.56456646431;379.333489324653;103.509805857255;17.9985594306308;257.285561605244;37.6293511753472;155.950624447171;1;4.26440262307945;51.2194109528471;176.59163128624064;13.892656240119033;99.44722331292283
634;72.5154763290017;2016.36741533239;1059.6239192834;125.624491391506;18.8467161691362;255.732789654374;748.944290321179;212.266907687806;1;4.89755510697908;59.7291492947732;421.78167039615613;99.24258579650542;120.15396890733196
635;71.1751107831271;1873.0988810012;1315.30489207828;114.275489938339;23.712517828051;246.822019053399;1177.61267007727;160.294496350442;1;8.23081067388884;46.3673723427556;506.4069698359403;132.29190595022303;87.97044468992634
636;64.0540605597917;1917.7709742839;439.231981604691;136.49612636369;20.4350012030507;271.303589675698;569.585247260791;220.688162058412;1;7.07313399156919;52.3995757565888;200.00196592677645;83.35279222103976;102.27624664734608
637;78.9357570788605;1873.79745611151;399.257117128888;79.4739428474672;18.645656542258;295.886960825296;197.252269138606;311.257397467446;1;6.29392161151098;58.8297475014026;184.43848765755132;42.125018148559924;117.93268920427352
638;77.7622053476901;1936.87710588823;1372.83074356334;115.390950629734;24.3506035926573;293.844799010093;341.071009544182;239.208597158839;1;11.4204399486668;52.6042642498265;525.0756419514299;60.01465431180892;102.76836075961923
639;70.4389214730807;1966.47226507313;777.775560650751;117.786370273943;21.3443634257426;291.856611859932;1072.48959775731;198.095265127672;1;8.94899543815317;61.5439493626017;324.6442221739268;124.67537787799803;124.65853864054505
640;73.5950826812427;1998.70900501128;760.88131094116;125.495521298885;25.9067813199933;263.805110845657;378.020970252597;171.711492918593;1;4.94525490270938;51.9452789422698;318.6622959810258;64.11475975387513;101.18554399781927
641;72.9761240870042;1887.28824437052;1192.34481346657;122.378494503991;24.5209939613693;306.206027983929;668.451348313839;180.644373568647;1;8.24437041585062;49.244695196556;466.06513056878055;92.31075193056633;94.74588721762548
642;70.664070498894;1840.44123715418;1230.18637322682;149.762393077023;22.9814311293451;220.551372116231;1166.62892533164;268.016122016762;1;5.87618343179964;40.1809109264255;478.5468780010359;131.50833491926073;73.72226312251335
643;71.9701811235274;2014.90001779319;125.488595311913;105.001867228092;24.6899787138258;361.699226956406;237.229143849467;280.994862373195;1;9.57879325816208;71.2345402484109;68.72077416320779;47.48253152698128;149.19594940714592
644;71.4298280405585;1844.13402459154;584.068718013561;80.4333246626112;23.9729718091167;281.881487070584;380.095256239269;248.532143894576;1;7.94078438863083;61.5113815287686;254.69316421555118;64.34037911738982;124.57743891035184
645;73.1518938017318;1920.88188993096;783.077060134261;130.163998058394;24.2351560473297;319.182157391663;239.535318966662;181.319235744807;1;3.85141994264866;53.5827614707469;326.5171785642703;47.780837844921756;105.1267131435524
646;69.0457984104502;1923.50661835873;809.888311163831;96.7660479156033;26.5214720618955;286.701064731226;690.360913341074;180.068188823332;1;8.79086312740002;70.6452002079192;335.9592612925907;94.22705033484868;147.68138603414283
647;71.9600173775819;1874.00565159877;331.636985645773;142.316245353741;24.1447212905039;189.867077705651;707.035632969551;243.873385420038;1;6.12755452635683;54.4347517359274;157.53576545114828;95.67029541077869;107.18795005250347
648;71.78072473188;1880.68219870774;1323.93403825468;72.1819854684613;26.274308527826;319.71605678375;120.31902197844;267.102907081137;1;7.69483295522278;56.3647486097256;509.215362916642;30.48259740608383;111.88356722511571
649;75.3033941703679;1967.43409316299;741.259183648003;92.8438038906359;23.5532191008226;397.151290856661;438.290234061128;196.82222775264;1;4.48624110273347;52.2357718828669;311.6883502545037;70.4945313053703;101.88273422465983
650;73.1702322719272;2021.20026383657;885.312423005139;90.4095504635772;24.3153360720041;325.176383656305;544.203244877878;258.998145741163;1;2.71304499833046;56.2796667049783;362.2657316385352;80.96151061216003;111.67580556887114
651;72.3519392045819;2013.65619646381;758.731795276421;142.654124361502;20.6898321133651;343.066370204154;482.46434620939;180.548420825019;1;4.41073654157189;54.0463745228232;317.8997145630091;74.96366264168068;106.24744838905853
652;76.0577751276765;1985.03609399135;1194.70996798521;151.216532134421;20.4969313529547;354.013225610112;201.130806232124;151.145223195283;1;7.92160053149166;63.9641807630242;466.8470529994544;42.66153745443852;130.71168377709043
653;71.0018076406345;1939.02723814683;1412.95266132598;130.982429294036;22.6611368688919;254.306265341002;74.8936120229794;203.220093040936;1;8.98413042911284;62.2847422050061;538.0237943158168;22.240957185719424;126.505804697159
654;73.1964633528916;1962.81506291795;450.162903887666;96.7749281096423;24.0177975869333;321.824504618388;105.594833184315;224.098212654945;1;3.63698330250497;61.3229796953387;204.2184419384896;27.964044520211868;124.10847139308423
655;75.9908946983061;1945.9346100448;113.938511873582;63.5268149455381;21.616401197143;296.373994668736;807.273814446003;243.055822639497;1;13.3748547768973;71.3320882011945;63.25129888952783;104.09266922407525;149.4469093459728
656;75.7061440866683;2095.12296308816;410.58588478159;126.310770683943;22.3938253649845;292.875210576628;508.512213107952;187.08241895336;1;7.94555490742363;61.7984028878745;188.87287578780942;77.52720994433862;125.29250036210487
657;72.4544954796609;1949.46954515284;449.623503245349;100.354157113015;19.1299332110348;336.899539451878;775.698275888169;116.916162112192;1;12.9536371834836;55.9668345528549;204.01075261905834;101.48406512279522;110.91249878232516
658;68.6547240146876;1871.69195172585;967.024611894111;107.003527154615;20.3599894709657;347.176484346484;14.8892674562285;170.411066967451;1;4.90756906905235;62.7355541028665;390.3733514782018;7.069509830121677;127.63235208991996
659;72.2913745620455;1912.90758255754;517.209555412141;94.0280956480272;17.3539845977693;274.541536375087;686.615348565907;168.067797233876;1;10.9456139522821;66.7229984410698;229.74713432535978;93.90107663373772;137.67370770272532
660;71.8812270946717;1999.2199502273;1399.79541538584;142.95125718328;20.9257575303945;286.093012096766;380.298109019718;280.865657178875;1;7.62781506702802;64.0563572359034;533.7840946333073;64.36241861838748;130.94323936740173
661;72.6146079273804;2002.14888435143;460.017683691768;134.659525767305;25.9448056482837;311.241769212821;720.227397702169;221.477547804641;1;4.60371591090685;66.3770475185924;208.00610951191572;96.80308888355772;136.79712660936704
662;74.079018728978;1993.79596282833;507.319682888437;139.263104632545;23.643004454668;261.894153312019;583.323511249557;212.109118754037;1;6.42792464626402;50.7130515550808;226.01561623719437;84.63046922114553;98.23780735277079
663;75.663135224134;1981.22400085542;865.052740067043;101.565618195796;18.4244351823738;277.145772824206;900.558465493475;210.333705529285;1;3.06774808451591;56.4240920862104;355.23520127633816;111.58547229375678;112.02851929554363
664;71.4145352352466;1918.22807264469;613.466526378982;155.542452996524;21.1819484676566;329.949609228103;516.10046705397;194.222403092646;1;7.19065011209914;47.9849432518634;265.5182080015288;78.26472529343482;91.76835190686951
665;74.9107378617238;1960.40275372585;412.699463293105;108.846759431136;24.7502293316594;381.689106038011;497.002622071938;244.639047689109;1;6.16534754458454;50.8236748784086;189.69805820504595;76.40067417760082;98.50179869072183
666;70.7784645563912;2112.06342668283;620.609637818445;150.961733155925;20.1704847648788;302.074350776195;621.519854633871;291.279472394958;1;4.39421776321785;48.1266472312202;268.13612158506197;88.12503604947722;92.10242660702376
667;77.4527848019919;2071.90598489439;1459.59915276096;107.820585323846;22.8194100604515;203.32976822735;602.270105529775;204.522345981381;1;4.86389564179783;66.9023450246424;553.0056207491837;86.37423571192492;138.12853825200472
668;74.9761791906408;1910.20490501565;739.664327697792;96.3549162155167;19.7277365582769;306.01733362252;444.342942973251;161.213975787011;1;8.98571845304823;53.9277010119355;311.12026056975446;71.11652005533284;105.96036428638176
669;72.2626213073446;1912.68800249367;651.629830571205;135.578576511358;20.2212429463004;330.13250150514;311.398691442815;198.984858931418;1;4.94714013076868;58.2843234616211;279.451087783611;56.600465043811404;116.58929061432215
